,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,PoolQC,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice
710,711,30,RL,56.0,4130.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,16.431676725154983,270,GasA,Gd,Y,SBrkr,5.196152422706632,0.0,5.196152422706632,0,0,1,0,2,1,TA,5,Maj2,0,None,None,None,None,0,0.0,None,None,N,0.0,0.0,None,None,None,7,2008,WD,Normal,27.57560384710698
711,712,50,C (all),66.0,8712.0,Pave,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Stone,TA,TA,Mn,Unf,0.0,Unf,29.30870177950569,859,GasA,Gd,Y,SBrkr,5.413751174509749,4.226176889280873,5.858498493936908,0,0,1,0,2,1,TA,7,Typ,0,None,Detchd,1964.0,RFn,1,180.22742984167394,TA,TA,N,3.6125785487247923,0.0,None,None,None,1,2010,WD,Abnorml,31.288676303563104
712,713,120,RL,40.0,4671.0,Pave,None,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.643789733147672,Unf,21.470910553583888,1228,GasA,Gd,Y,SBrkr,5.91969855109789,0.0,5.91969855109789,1,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,1988.0,Fin,2,214.71084942836347,TA,TA,Y,4.237117172148238,5.134164326428077,None,None,None,10,2008,WD,Normal,34.94904960457595
713,714,190,RL,60.0,9873.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.081404364984463,TA,TA,CBlock,TA,TA,Av,ALQ,6.672032945461067,Unf,13.076696830622021,960,GasW,TA,N,SBrkr,5.566315367427482,0.0,5.566315367427482,1,0,1,0,3,1,TA,6,Typ,0,None,Detchd,1970.0,Unf,2,254.2103871974599,TA,TA,Y,0.0,5.5318970075047895,None,None,None,5,2006,WD,Normal,32.61486979574429
714,715,60,RL,70.04995836802665,13517.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,5.66988092298052,Gd,TA,CBlock,TA,TA,No,GLQ,6.280395838960195,Unf,13.856406460551018,725,GasA,Ex,Y,SBrkr,5.189009928268833,5.2401393526787015,6.2014328220225705,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,1976.0,RFn,2,215.86787753928206,TA,TA,Y,0.0,4.017844621560724,None,None,None,3,2010,WD,Normal,32.683560818769635
715,716,20,RL,78.0,10140.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,5.1647859739235145,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,32.61901286060018,1064,GasA,TA,Y,SBrkr,6.06154651402987,0.0,6.06154651402987,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1974.0,RFn,2,217.02377873268847,TA,TA,Y,0.0,0.0,None,MnPrv,None,8,2009,WD,Normal,34.10360111650522
716,717,70,RM,60.0,10800.0,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,26.795522013948524,718,GasA,Ex,Y,SBrkr,6.300703649796459,5.592225991698098,7.1089461296294205,0,0,1,1,3,1,TA,8,Typ,0,None,Detchd,1996.0,Unf,2,301.34783504620344,TA,TA,P,0.0,4.112736159338504,None,None,None,7,2007,WD,Normal,33.895239839298036
717,718,20,RL,80.0,10000.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,6.98933526597456,Unf,9.591663046625438,1176,GasA,Gd,Y,SBrkr,5.858498493936908,0.0,5.858498493936908,0,1,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1973.0,Unf,2,201.90671792696318,TA,TA,Y,4.427734593647989,0.0,None,MnPrv,None,11,2008,WD,Normal,33.7985081353909
718,719,60,RL,96.0,10542.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,6.020112740696528,Gd,TA,PConc,Gd,TA,Gd,GLQ,7.068172000388042,Unf,11.74734012447073,1311,GasA,Ex,Y,SBrkr,6.033286786354731,5.7498304765995565,7.012357906765526,1,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1993.0,RFn,3,384.3826201320774,TA,TA,Y,4.499462965966467,5.418535291213337,None,None,None,8,2008,WD,Normal,38.81228886815089
719,720,20,RL,69.0,9920.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,6.261491684321042,Unf,21.166010488516726,971,GasA,TA,Y,SBrkr,5.5821924816120205,0.0,5.5821924816120205,0,0,1,1,3,1,TA,5,Typ,1,Po,Attchd,1969.0,Unf,1,146.14835435423845,TA,TA,Y,0.0,0.0,None,None,None,5,2006,WD,Normal,32.59182213330856
720,721,120,RL,70.04995836802665,6563.0,Pave,None,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,7.046647277848756,Unf,24.372115213907882,1742,GasA,TA,Y,SBrkr,6.460439111191933,0.0,6.460439111191933,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1985.0,RFn,2,249.71285341228264,TA,TA,Y,3.9739967575164057,3.531851308659668,None,None,None,12,2006,WD,Normal,37.37611871673808
721,722,120,RM,70.04995836802665,4426.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.135798437050262,Gd,TA,PConc,Gd,TA,Av,GLQ,6.4967749901858625,Unf,13.638181696985855,848,GasA,Ex,Y,SBrkr,5.396335752816171,0.0,5.396335752816171,1,0,1,0,1,1,Gd,3,Typ,0,None,Attchd,2004.0,RFn,2,194.46767978563466,TA,TA,Y,4.204400048564903,0.0,None,None,None,5,2010,WD,Normal,33.23131605005329
722,723,20,RL,70.0,8120.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,5.2574953720277815,Unf,25.942243542145693,864,GasA,Ex,Y,SBrkr,5.421612021659069,0.0,5.421612021659069,0,0,1,0,3,1,TA,5,Typ,0,None,Detchd,1994.0,Unf,2,211.23292045308943,TA,TA,Y,0.0,0.0,None,None,None,7,2009,WD,Normal,32.40464940134752
723,724,50,RL,60.0,8172.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,30.675723300355934,941,GasA,Ex,Y,SBrkr,5.619190938889147,4.66353547975477,6.191976988439285,0,0,2,0,4,1,TA,7,Typ,0,None,Detchd,1958.0,Unf,1,243.69306446263187,TA,TA,Y,0.0,0.0,None,None,None,5,2008,WD,Normal,32.88568838049432
724,725,20,RL,86.0,13286.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,5.831882477283517,Ex,TA,PConc,Ex,TA,No,GLQ,7.118826249062078,Unf,21.540659228538015,1698,GasA,Ex,Y,SBrkr,6.419251946767087,0.0,6.419251946767087,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2007.0,Fin,3,324.40788696220363,TA,TA,Y,4.672437449772786,4.429233875014026,None,None,None,2,2009,WD,Normal,38.396675670376005
725,726,20,RL,60.0,6960.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.929589143389895,BLQ,15.811388300841896,864,GasA,TA,Y,SBrkr,5.421612021659069,0.0,5.421612021659069,0,0,1,0,3,1,Gd,5,Typ,0,None,Detchd,1989.0,Unf,2,285.3068350269634,TA,TA,Y,3.855139716324828,0.0,None,None,Shed,11,2009,WD,Normal,32.21230184428024
726,727,20,RL,70.04995836802665,17673.5,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,5.564520407322694,Gd,Gd,CBlock,Gd,TA,No,GLQ,6.695798917058491,Unf,8.48528137423857,880,GasA,Ex,Y,SBrkr,6.402171745887359,0.0,6.402171745887359,1,0,2,0,3,1,Gd,5,Typ,1,Gd,Attchd,1988.0,Fin,2,240.67303121009718,TA,TA,Y,4.599921978206825,4.017844621560724,None,None,None,12,2009,WD,Normal,35.97370205007135
727,728,20,RL,64.0,7314.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,4.418840607796598,Gd,TA,PConc,Gd,TA,Av,GLQ,6.586171654854675,Unf,22.538855339169288,1232,GasA,Ex,Y,SBrkr,5.9245132753305985,0.0,5.9245132753305985,1,0,2,0,2,1,Gd,6,Typ,0,None,Attchd,2007.0,RFn,2,275.01328099180506,TA,TA,Y,4.074306380460064,0.0,None,None,None,2,2009,WD,Normal,35.129866341318866
728,729,90,RL,85.0,11475.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.564348191467836,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,39.7994974842648,1584,GasA,TA,Y,SBrkr,6.491734360816912,0.0,6.491734360816912,1,0,2,0,4,2,TA,9,Typ,0,None,Detchd,1968.0,Unf,3,366.8704617730159,TA,TA,Y,0.0,3.4119921651365015,None,None,None,7,2009,COD,Abnorml,31.680308457985618
729,730,30,RM,52.0,6240.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.030437921392435,Unf,25.059928172283335,780,GasA,TA,Y,FuseA,5.396335752816171,0.0,5.895446920629982,0,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1962.0,Unf,2,240.2950434130228,TA,TA,Y,0.0,3.324369264151322,None,None,None,1,2009,WD,Normal,31.301165850142837
730,731,120,RL,39.0,5389.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,7.074116816197362,Unf,20.37154878746336,1595,GasA,Ex,Y,SBrkr,6.340307759445401,0.0,6.340307759445401,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1995.0,RFn,2,266.13413119927077,TA,TA,Y,4.464654267119834,5.403572207183602,None,None,None,3,2010,WD,Normal,36.38343610851767
731,732,80,RL,73.0,9590.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.020112740696528,Gd,TA,PConc,Ex,TA,Av,GLQ,6.668228248417403,Unf,9.055385138137417,868,GasA,Ex,Y,SBrkr,5.818300590346078,0.0,5.818300590346078,1,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2003.0,Fin,2,201.51644573313152,TA,TA,Y,4.204400048564903,3.277859415161655,None,None,None,5,2007,WD,Normal,34.89896144644422
732,733,60,RL,75.0,11404.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.313205979041787,Gd,TA,PConc,Gd,TA,Av,ALQ,5.53338948872752,Unf,30.01666203960727,1153,GasA,Ex,Y,SBrkr,5.827165150628502,5.44344236490643,6.7131674608172105,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1998.0,Fin,2,241.0509109978791,TA,TA,Y,4.326082637343479,4.732046884478141,None,None,None,7,2008,WD,Normal,35.98820377551423
733,734,20,RL,80.0,10000.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.38856140554563,Unf,16.431676725154983,864,GasA,Ex,Y,SBrkr,5.815760401751049,0.0,5.815760401751049,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961.0,RFn,1,131.10724267394318,TA,TA,Y,4.225047654792106,0.0,None,GdWo,Shed,3,2009,WD,Normal,32.7244544640548
734,735,20,RL,70.04995836802665,8978.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,30.789608636681304,948,GasA,TA,Y,SBrkr,5.548838494377116,0.0,5.548838494377116,0,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1968.0,Unf,1,146.14835435423845,TA,TA,Y,4.147307861820881,0.0,None,None,None,5,2007,WD,Family,31.57412183059817
735,736,75,RM,60.0,10800.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,5.968707559985366,Unf,22.135943621178654,880,GasW,Fa,N,SBrkr,5.4465396306630005,5.458876152790305,6.484411467763075,0,0,1,1,2,1,TA,6,Typ,2,TA,Detchd,1914.0,Unf,2,154.3827816418725,TA,TA,N,0.0,5.5318970075047895,None,None,None,10,2006,WD,Normal,34.02852496551173
736,737,90,RL,60.0,8544.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,TA,TA,CBlock,None,None,None,None,0.0,None,0.0,42,GasA,Gd,N,FuseF,5.678823028867355,0.0,5.678823028867355,0,0,2,0,2,2,TA,6,Typ,0,None,Detchd,1949.0,Unf,2,186.58076628491958,TA,TA,Y,0.0,0.0,None,None,None,7,2006,WD,Normal,30.749993091952124
737,738,60,RL,72.0,10463.0,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,29.88310559496787,893,GasA,Ex,Y,SBrkr,5.478746393072713,5.477225575051661,6.514460096419802,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,3,335.82548061316834,TA,TA,Y,0.0,5.095713128980224,None,None,None,6,2006,WD,Normal,36.47641626247687
738,739,90,RL,60.0,10800.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,7.0909098220799835,Unf,0.0,1200,GasA,TA,Y,SBrkr,5.885661912765424,0.0,5.885661912765424,3,0,3,0,3,1,TA,5,Typ,0,None,None,None,None,0,0.0,None,None,Y,4.009207159182369,0.0,None,None,None,3,2009,WD,Alloca,34.60853014007518
739,740,60,RL,65.0,9313.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,29.393876913398138,864,GasA,Ex,Y,SBrkr,5.421612021659069,5.421612021659069,6.4474195909412515,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2004.0,RFn,2,252.71283086715363,TA,TA,Y,4.308569414128657,4.28181421132151,None,None,None,4,2009,WD,Normal,34.98225461455444
740,741,70,RM,60.0,9600.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,16.24807680927192,264,GasA,Ex,Y,SBrkr,5.2642960518099695,5.0762385142396775,6.151566943214469,0,0,2,0,2,1,TA,7,Typ,0,None,Detchd,1910.0,Unf,2,170.61997603220578,TA,Gd,Y,4.549391639373959,0.0,None,GdPrv,None,5,2007,WD,Abnorml,32.75158503730848
741,742,20,RL,65.0,6768.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,6.725033642166843,Unf,8.94427190999916,912,GasA,Gd,Y,SBrkr,5.495392410108945,0.0,5.495392410108945,1,1,1,0,3,1,Gd,5,Typ,0,None,Detchd,1962.0,Unf,1,141.16727830375265,TA,TA,Y,4.237117172148238,0.0,None,GdPrv,None,5,2008,WD,Normal,33.18902382503021
742,743,20,RL,65.0,8450.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.6913478822291435,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,36.72873534441391,1349,GasA,Ex,Y,SBrkr,6.060423693473412,0.0,6.060423693473412,0,0,2,0,3,1,TA,6,Typ,0,None,Attchd,2000.0,Unf,2,240.2950434130228,TA,TA,Y,4.009207159182369,4.261988702677908,None,GdPrv,None,12,2007,WD,Normal,34.60853014007518
743,744,80,RL,70.0,12886.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,6.09807428216624,Unf,8.717797887081348,520,GasA,Ex,Y,SBrkr,6.185648950548194,0.0,6.185648950548194,0,1,2,0,3,1,TA,6,Min2,1,TA,Attchd,1997.0,RFn,2,217.79375748991595,TA,TA,Y,4.621554841054428,0.0,None,None,None,10,2009,WD,Normal,34.46778692868472
744,745,120,RL,41.0,5395.0,Pave,None,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.598509028614515,Unf,24.576411454889016,1337,GasA,Gd,Y,SBrkr,6.046900908528636,0.0,6.046900908528636,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1993.0,RFn,2,210.84584334235169,TA,TA,Y,3.855139716324828,0.0,None,None,None,10,2008,WD,Normal,34.64329853528887
745,746,60,RL,70.04995836802665,8963.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,9,1976,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.66988092298052,Ex,Gd,CBlock,TA,Gd,No,GLQ,6.3561076606958915,ALQ,22.06807649071391,1142,GasA,Ex,Y,SBrkr,5.854764982644924,6.264410087206709,7.218425166229273,0,1,3,1,4,1,Gd,11,Typ,2,TA,BuiltIn,1994.0,Fin,2,346.81917875781306,TA,TA,Y,0.0,5.5318970075047895,None,None,None,7,2008,WD,Normal,37.95470299071377
746,747,60,RL,70.04995836802665,8795.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,5.707110264748875,Unf,25.534290669607408,952,GasA,Ex,Y,SBrkr,5.595082813059791,5.976716673808748,6.891833453309189,0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,2000.0,Fin,2,245.95362283933423,TA,TA,Y,4.427734593647989,4.241816090481857,None,None,None,4,2009,WD,Normal,36.3696670173392
747,748,70,RM,65.0,11700.0,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,None,0.0,Gd,TA,Stone,TA,Fa,No,Unf,0.0,Unf,35.21363372331802,1240,GasW,TA,N,SBrkr,6.02758693418601,6.02758693418601,7.168049268431441,0,0,1,1,4,1,Gd,8,Typ,1,Gd,Detchd,1950.0,Unf,4,358.4528005243987,TA,TA,N,4.286879092088585,0.0,None,None,None,5,2009,WD,Normal,37.15463608103384
748,749,20,RL,59.0,10593.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.82600010738045,Gd,TA,PConc,Gd,TA,No,GLQ,6.824373670043086,Unf,28.30194339616981,1720,GasA,Ex,Y,SBrkr,6.439944309282142,0.0,6.439944309282142,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1996.0,Fin,2,235.75068011283795,TA,TA,Y,4.472865768735521,4.28181421132151,None,None,None,3,2010,WD,Normal,37.01444966679016
749,750,50,RL,50.0,8405.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,42,Wall,TA,N,FuseF,5.743243422051801,4.58257569495584,6.253193551461069,0,0,2,0,4,1,TA,9,Mod,0,None,Detchd,1945.0,Unf,1,120.90513870156188,TA,TA,N,3.8254939252667928,0.0,None,None,None,4,2009,WD,Normal,31.016723848309958
750,751,50,RM,55.0,8800.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,24.0,576,GasA,Gd,Y,SBrkr,5.304950005319615,4.319115430985566,5.810670015778582,0,0,1,0,3,1,TA,7,Min2,0,None,None,None,None,0,0.0,None,None,N,0.0,5.462324116087771,None,None,None,6,2010,WD,Normal,30.928990054598742
751,752,60,RL,70.04995836802665,7750.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,25.69046515733026,660,GasA,Ex,Y,SBrkr,5.068576245587143,5.068576245587143,6.02758693418601,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2003.0,Fin,2,186.58076628491958,TA,TA,Y,0.0,4.112736159338504,None,None,None,8,2007,WD,Normal,33.99069331206418
752,753,20,RL,79.0,9236.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,7.0909098220799835,Unf,16.703293088490067,1479,GasA,Ex,Y,SBrkr,6.217097086275505,0.0,6.217097086275505,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,1997.0,RFn,2,254.2103871974599,TA,TA,Y,4.237117172148238,3.4932942974464614,None,None,None,7,2006,WD,Normal,35.82713948580729
753,754,60,RL,80.0,10240.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.187385805840755,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,32.09361307176243,1030,GasA,Gd,Y,SBrkr,5.676090854379802,5.705930352904723,6.767860072607526,0,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2005.0,RFn,3,363.3674276056122,TA,TA,Y,4.326082637343479,4.200378632066702,None,None,None,3,2006,WD,Normal,37.38821337107427
754,755,20,RL,61.0,7930.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,6.0867747269123065,LwQ,10.723805294763608,1026,GasA,Gd,Y,SBrkr,5.659614364609476,0.0,5.659614364609476,1,0,1,0,3,1,Gd,5,Typ,0,None,Detchd,1969.0,RFn,2,202.29685300691082,TA,TA,Y,4.248958096765297,4.112736159338504,None,None,None,7,2009,WD,Normal,33.75944912066076
755,756,160,FV,34.0,3230.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,6.020112740696528,TA,TA,PConc,Gd,TA,No,GLQ,5.945420608606575,Unf,18.65475810617763,729,GasA,Gd,Y,SBrkr,5.219164391332435,5.196152422706632,6.193029777219726,0,0,2,1,3,1,TA,6,Typ,0,None,Detchd,1999.0,Unf,2,202.29685300691082,TA,TA,Y,0.0,3.3690325373011047,None,None,None,3,2009,WD,Normal,34.3784298299189
